Thorlabs Environment Measurement
Device:TSP01B
S/N:M00995273
Measurement Interval:10
Averaging:OFF
Time [s]	Date	Time	Temperature[�C]	Humidity[%]	TH1[�C]	TH2[�C]
0	Jan 11 2024	11:04:45	21.54	21.80	--	--
10	Jan 11 2024	11:04:55	21.55	21.80	--	--
20	Jan 11 2024	11:05:05	21.55	21.80	--	--
30	Jan 11 2024	11:05:15	21.56	21.80	--	--
40	Jan 11 2024	11:05:25	21.56	21.80	--	--
50	Jan 11 2024	11:05:35	21.56	21.80	--	--
60	Jan 11 2024	11:05:45	21.56	21.80	--	--
70	Jan 11 2024	11:05:55	21.56	21.80	--	--
80	Jan 11 2024	11:06:06	21.56	21.80	--	--
90	Jan 11 2024	11:06:16	21.57	21.80	--	--
100	Jan 11 2024	11:06:26	21.57	21.80	--	--
110	Jan 11 2024	11:06:36	21.58	21.80	--	--
120	Jan 11 2024	11:06:46	21.57	21.80	--	--
130	Jan 11 2024	11:06:56	21.59	21.80	--	--
140	Jan 11 2024	11:07:06	21.59	21.80	--	--
150	Jan 11 2024	11:07:16	21.59	21.80	--	--
160	Jan 11 2024	11:07:26	21.59	21.80	--	--
170	Jan 11 2024	11:07:36	21.59	21.82	--	--
180	Jan 11 2024	11:07:46	21.59	21.82	--	--
190	Jan 11 2024	11:07:56	21.59	21.87	--	--
200	Jan 11 2024	11:08:06	21.60	21.80	--	--
210	Jan 11 2024	11:08:16	21.60	21.80	--	--
220	Jan 11 2024	11:08:26	21.60	21.80	--	--
230	Jan 11 2024	11:08:36	21.59	21.80	--	--
240	Jan 11 2024	11:08:46	21.61	21.80	--	--
250	Jan 11 2024	11:08:56	21.60	21.80	--	--
260	Jan 11 2024	11:09:06	21.61	21.80	--	--
270	Jan 11 2024	11:09:16	21.61	21.80	--	--
280	Jan 11 2024	11:09:26	21.61	21.91	--	--
290	Jan 11 2024	11:09:37	21.62	21.91	--	--
300	Jan 11 2024	11:09:47	21.61	22.01	--	--
310	Jan 11 2024	11:09:57	21.60	21.91	--	--
320	Jan 11 2024	11:10:07	21.62	21.91	--	--
330	Jan 11 2024	11:10:17	21.62	21.80	--	--
340	Jan 11 2024	11:10:27	21.62	21.80	--	--
350	Jan 11 2024	11:10:37	21.62	21.80	--	--
360	Jan 11 2024	11:10:47	21.62	21.80	--	--
370	Jan 11 2024	11:10:57	21.62	21.82	--	--
380	Jan 11 2024	11:11:07	21.62	21.91	--	--
390	Jan 11 2024	11:11:17	21.62	21.91	--	--
400	Jan 11 2024	11:11:27	21.63	21.91	--	--
410	Jan 11 2024	11:11:37	21.63	22.01	--	--
420	Jan 11 2024	11:11:47	21.63	22.01	--	--
430	Jan 11 2024	11:11:57	21.63	21.99	--	--
440	Jan 11 2024	11:12:07	21.63	21.97	--	--
450	Jan 11 2024	11:12:17	21.63	21.91	--	--
460	Jan 11 2024	11:12:27	21.63	21.91	--	--
470	Jan 11 2024	11:12:38	21.62	21.91	--	--
480	Jan 11 2024	11:12:48	21.63	21.87	--	--
490	Jan 11 2024	11:12:58	21.64	21.91	--	--
500	Jan 11 2024	11:13:08	21.63	21.91	--	--
510	Jan 11 2024	11:13:18	21.64	22.01	--	--
520	Jan 11 2024	11:13:28	21.64	22.01	--	--
530	Jan 11 2024	11:13:38	21.64	22.01	--	--
540	Jan 11 2024	11:13:48	21.64	22.01	--	--
550	Jan 11 2024	11:13:58	21.64	22.01	--	--
560	Jan 11 2024	11:14:08	21.64	22.03	--	--
570	Jan 11 2024	11:14:18	21.63	22.11	--	--
580	Jan 11 2024	11:14:28	21.64	22.11	--	--
590	Jan 11 2024	11:14:38	21.64	22.11	--	--
600	Jan 11 2024	11:14:48	21.63	22.11	--	--
610	Jan 11 2024	11:14:58	21.64	22.11	--	--
620	Jan 11 2024	11:15:08	21.64	22.11	--	--
630	Jan 11 2024	11:15:18	21.63	22.17	--	--
640	Jan 11 2024	11:15:28	21.63	22.21	--	--
650	Jan 11 2024	11:15:38	21.62	22.21	--	--
660	Jan 11 2024	11:15:49	21.63	22.30	--	--
670	Jan 11 2024	11:15:59	21.62	22.30	--	--
680	Jan 11 2024	11:16:09	21.63	22.28	--	--
690	Jan 11 2024	11:16:19	21.63	22.21	--	--
700	Jan 11 2024	11:16:29	21.63	22.21	--	--
710	Jan 11 2024	11:16:39	21.63	22.21	--	--
720	Jan 11 2024	11:16:49	21.63	22.11	--	--
730	Jan 11 2024	11:16:59	21.64	22.11	--	--
740	Jan 11 2024	11:17:09	21.63	22.11	--	--
750	Jan 11 2024	11:17:19	21.64	22.11	--	--
760	Jan 11 2024	11:17:29	21.64	22.03	--	--
770	Jan 11 2024	11:17:39	21.64	22.01	--	--
780	Jan 11 2024	11:17:49	21.64	22.01	--	--
790	Jan 11 2024	11:17:59	21.64	22.01	--	--
800	Jan 11 2024	11:18:09	21.64	22.01	--	--
810	Jan 11 2024	11:18:19	21.65	22.01	--	--
820	Jan 11 2024	11:18:29	21.64	22.07	--	--
830	Jan 11 2024	11:18:39	21.64	22.11	--	--
840	Jan 11 2024	11:18:49	21.64	22.11	--	--
850	Jan 11 2024	11:18:59	21.64	22.11	--	--
860	Jan 11 2024	11:19:09	21.64	22.11	--	--
870	Jan 11 2024	11:19:20	21.64	22.11	--	--
880	Jan 11 2024	11:19:30	21.64	22.11	--	--
890	Jan 11 2024	11:19:40	21.63	22.11	--	--
900	Jan 11 2024	11:19:50	21.64	22.11	--	--
910	Jan 11 2024	11:20:00	21.64	22.11	--	--
920	Jan 11 2024	11:20:10	21.64	22.11	--	--
930	Jan 11 2024	11:20:20	21.64	22.21	--	--
940	Jan 11 2024	11:20:30	21.64	22.30	--	--
950	Jan 11 2024	11:20:40	21.64	22.30	--	--
960	Jan 11 2024	11:20:50	21.64	22.21	--	--
970	Jan 11 2024	11:21:00	21.64	22.21	--	--
980	Jan 11 2024	11:21:10	21.64	22.20	--	--
990	Jan 11 2024	11:21:20	21.64	22.21	--	--
1000	Jan 11 2024	11:21:30	21.64	22.21	--	--
1010	Jan 11 2024	11:21:40	21.65	22.20	--	--
1020	Jan 11 2024	11:21:50	21.64	22.21	--	--
1030	Jan 11 2024	11:22:00	21.64	22.21	--	--
1040	Jan 11 2024	11:22:10	21.64	22.21	--	--
1050	Jan 11 2024	11:22:20	21.65	22.21	--	--
1060	Jan 11 2024	11:22:30	21.64	22.21	--	--
1070	Jan 11 2024	11:22:40	21.64	22.30	--	--
1080	Jan 11 2024	11:22:51	21.65	22.30	--	--
1090	Jan 11 2024	11:23:01	21.65	22.30	--	--
1100	Jan 11 2024	11:23:11	21.65	22.30	--	--
1110	Jan 11 2024	11:23:21	21.64	22.30	--	--
1120	Jan 11 2024	11:23:31	21.65	22.50	--	--
1130	Jan 11 2024	11:23:41	21.64	22.55	--	--
1140	Jan 11 2024	11:23:51	21.64	22.41	--	--
1150	Jan 11 2024	11:24:01	21.65	22.30	--	--
1160	Jan 11 2024	11:24:11	21.65	22.37	--	--
1170	Jan 11 2024	11:24:21	21.65	22.50	--	--
1180	Jan 11 2024	11:24:31	21.65	22.61	--	--
1190	Jan 11 2024	11:24:41	21.65	22.61	--	--
1200	Jan 11 2024	11:24:51	21.65	22.55	--	--
1210	Jan 11 2024	11:25:01	21.65	22.50	--	--
1220	Jan 11 2024	11:25:11	21.65	22.48	--	--
1230	Jan 11 2024	11:25:21	21.65	22.40	--	--
1240	Jan 11 2024	11:25:31	21.65	22.34	--	--
1250	Jan 11 2024	11:25:41	21.65	22.40	--	--
1260	Jan 11 2024	11:25:51	21.65	22.30	--	--
1270	Jan 11 2024	11:26:01	21.65	22.30	--	--
1280	Jan 11 2024	11:26:12	21.65	22.36	--	--
1290	Jan 11 2024	11:26:22	21.66	22.30	--	--
1300	Jan 11 2024	11:26:32	21.65	22.34	--	--
1310	Jan 11 2024	11:26:42	21.65	22.40	--	--
1320	Jan 11 2024	11:26:52	21.65	22.40	--	--
1330	Jan 11 2024	11:27:02	21.66	22.40	--	--
1340	Jan 11 2024	11:27:12	21.66	22.40	--	--
1350	Jan 11 2024	11:27:22	21.66	22.40	--	--
1360	Jan 11 2024	11:27:32	21.66	22.40	--	--
1370	Jan 11 2024	11:27:42	21.67	22.40	--	--
1380	Jan 11 2024	11:27:52	21.66	22.34	--	--
1390	Jan 11 2024	11:28:02	21.66	22.30	--	--
1400	Jan 11 2024	11:28:12	21.67	22.19	--	--
1410	Jan 11 2024	11:28:22	21.66	22.19	--	--
1420	Jan 11 2024	11:28:32	21.67	22.17	--	--
1430	Jan 11 2024	11:28:42	21.67	22.10	--	--
1440	Jan 11 2024	11:28:52	21.68	22.10	--	--
1450	Jan 11 2024	11:29:02	21.66	22.08	--	--
1460	Jan 11 2024	11:29:12	21.68	22.10	--	--
1470	Jan 11 2024	11:29:23	21.67	22.19	--	--
1480	Jan 11 2024	11:29:33	21.67	22.40	--	--
1490	Jan 11 2024	11:29:43	21.67	22.30	--	--
1500	Jan 11 2024	11:29:53	21.68	22.30	--	--
1510	Jan 11 2024	11:30:03	21.68	22.30	--	--
1520	Jan 11 2024	11:30:13	21.68	22.19	--	--
1530	Jan 11 2024	11:30:23	21.68	22.19	--	--
1540	Jan 11 2024	11:30:33	21.69	22.17	--	--
1550	Jan 11 2024	11:30:43	21.68	22.10	--	--
1560	Jan 11 2024	11:30:53	21.68	22.10	--	--
1570	Jan 11 2024	11:31:03	21.68	21.99	--	--
1580	Jan 11 2024	11:31:13	21.68	21.99	--	--
1590	Jan 11 2024	11:31:23	21.69	21.99	--	--
1600	Jan 11 2024	11:31:33	21.69	21.97	--	--
1610	Jan 11 2024	11:31:43	21.68	21.95	--	--
1620	Jan 11 2024	11:31:53	21.68	21.90	--	--
1630	Jan 11 2024	11:32:03	21.69	21.90	--	--
1640	Jan 11 2024	11:32:13	21.69	21.90	--	--
1650	Jan 11 2024	11:32:23	21.69	21.99	--	--
1660	Jan 11 2024	11:32:33	21.69	22.10	--	--
1670	Jan 11 2024	11:32:44	21.69	22.10	--	--
1680	Jan 11 2024	11:32:54	21.69	21.99	--	--
1690	Jan 11 2024	11:33:04	21.69	21.99	--	--
1700	Jan 11 2024	11:33:14	21.70	21.99	--	--
1710	Jan 11 2024	11:33:24	21.69	21.95	--	--
1720	Jan 11 2024	11:33:34	21.70	21.90	--	--
1730	Jan 11 2024	11:33:44	21.70	21.90	--	--
1740	Jan 11 2024	11:33:54	21.69	21.90	--	--
1750	Jan 11 2024	11:34:04	21.70	21.90	--	--
1760	Jan 11 2024	11:34:14	21.68	21.82	--	--
1770	Jan 11 2024	11:34:24	21.70	21.80	--	--
1780	Jan 11 2024	11:34:34	21.69	21.90	--	--
1790	Jan 11 2024	11:34:44	21.69	21.90	--	--
1800	Jan 11 2024	11:34:54	21.69	21.90	--	--
1810	Jan 11 2024	11:35:04	21.70	21.90	--	--
1820	Jan 11 2024	11:35:14	21.68	21.90	--	--
1830	Jan 11 2024	11:35:24	21.70	21.80	--	--
1840	Jan 11 2024	11:35:34	21.69	21.82	--	--
1850	Jan 11 2024	11:35:44	21.69	21.88	--	--
1860	Jan 11 2024	11:35:55	21.69	21.80	--	--
1870	Jan 11 2024	11:36:05	21.68	21.80	--	--
1880	Jan 11 2024	11:36:15	21.69	21.80	--	--
1890	Jan 11 2024	11:36:25	21.68	21.80	--	--
1900	Jan 11 2024	11:36:35	21.69	21.80	--	--
1910	Jan 11 2024	11:36:45	21.69	21.80	--	--
1920	Jan 11 2024	11:36:55	21.69	21.80	--	--
1930	Jan 11 2024	11:37:05	21.68	21.80	--	--
1940	Jan 11 2024	11:37:15	21.68	21.80	--	--
1950	Jan 11 2024	11:37:25	21.68	21.80	--	--
1960	Jan 11 2024	11:37:35	21.67	21.80	--	--
1970	Jan 11 2024	11:37:45	21.68	21.80	--	--
1980	Jan 11 2024	11:37:55	21.68	21.80	--	--
1990	Jan 11 2024	11:38:05	21.67	21.80	--	--
2000	Jan 11 2024	11:38:15	21.68	21.80	--	--
2010	Jan 11 2024	11:38:25	21.68	21.80	--	--
2020	Jan 11 2024	11:38:35	21.68	21.80	--	--
2030	Jan 11 2024	11:38:45	21.68	21.80	--	--
2040	Jan 11 2024	11:38:55	21.68	21.80	--	--
2050	Jan 11 2024	11:39:06	21.68	21.80	--	--
2060	Jan 11 2024	11:39:16	21.68	21.80	--	--
2070	Jan 11 2024	11:39:26	21.68	21.80	--	--
2080	Jan 11 2024	11:39:36	21.68	21.80	--	--
2090	Jan 11 2024	11:39:46	21.68	21.80	--	--
2100	Jan 11 2024	11:39:56	21.68	21.80	--	--
2110	Jan 11 2024	11:40:06	21.67	21.80	--	--
2120	Jan 11 2024	11:40:16	21.68	21.76	--	--
2130	Jan 11 2024	11:40:26	21.68	21.69	--	--
2140	Jan 11 2024	11:40:36	21.66	21.69	--	--
2150	Jan 11 2024	11:40:46	21.66	21.69	--	--
2160	Jan 11 2024	11:40:56	21.67	21.69	--	--
2170	Jan 11 2024	11:41:06	21.67	21.69	--	--
2180	Jan 11 2024	11:41:16	21.67	21.69	--	--
2190	Jan 11 2024	11:41:26	21.67	21.60	--	--
2200	Jan 11 2024	11:41:36	21.66	21.60	--	--
2210	Jan 11 2024	11:41:46	21.67	21.60	--	--
2220	Jan 11 2024	11:41:56	21.68	21.60	--	--
2230	Jan 11 2024	11:42:07	21.68	21.60	--	--
2240	Jan 11 2024	11:42:17	21.68	21.60	--	--
2250	Jan 11 2024	11:42:27	21.68	21.60	--	--
2260	Jan 11 2024	11:42:37	21.68	21.60	--	--
2270	Jan 11 2024	11:42:47	21.68	21.60	--	--
2280	Jan 11 2024	11:42:57	21.69	21.58	--	--
2290	Jan 11 2024	11:43:07	21.69	21.51	--	--
2300	Jan 11 2024	11:43:17	21.69	21.49	--	--
2310	Jan 11 2024	11:43:27	21.69	21.49	--	--
2320	Jan 11 2024	11:43:37	21.69	21.49	--	--
2330	Jan 11 2024	11:43:47	21.69	21.49	--	--
2340	Jan 11 2024	11:43:57	21.69	21.49	--	--
2350	Jan 11 2024	11:44:07	21.69	21.49	--	--
2360	Jan 11 2024	11:44:17	21.70	21.49	--	--
2370	Jan 11 2024	11:44:27	21.69	21.49	--	--
2380	Jan 11 2024	11:44:37	21.69	21.49	--	--
2390	Jan 11 2024	11:44:47	21.69	21.49	--	--
2400	Jan 11 2024	11:44:57	21.68	21.49	--	--
2410	Jan 11 2024	11:45:07	21.68	21.49	--	--
2420	Jan 11 2024	11:45:17	21.69	21.49	--	--
2430	Jan 11 2024	11:45:27	21.69	21.49	--	--
2440	Jan 11 2024	11:45:38	21.68	21.49	--	--
2450	Jan 11 2024	11:45:48	21.68	21.49	--	--
2460	Jan 11 2024	11:45:58	21.68	21.49	--	--
2470	Jan 11 2024	11:46:08	21.68	21.49	--	--
2480	Jan 11 2024	11:46:18	21.68	21.55	--	--
2490	Jan 11 2024	11:46:28	21.68	21.60	--	--
2500	Jan 11 2024	11:46:38	21.69	21.60	--	--
2510	Jan 11 2024	11:46:48	21.69	21.60	--	--
2520	Jan 11 2024	11:46:58	21.69	21.60	--	--
2530	Jan 11 2024	11:47:08	21.69	21.55	--	--
2540	Jan 11 2024	11:47:18	21.69	21.51	--	--
2550	Jan 11 2024	11:47:28	21.68	21.49	--	--
2560	Jan 11 2024	11:47:38	21.68	21.49	--	--
2570	Jan 11 2024	11:47:48	21.68	21.60	--	--
2580	Jan 11 2024	11:47:58	21.69	21.53	--	--
2590	Jan 11 2024	11:48:08	21.69	21.49	--	--
2600	Jan 11 2024	11:48:18	21.68	21.49	--	--
2610	Jan 11 2024	11:48:28	21.68	21.49	--	--
2620	Jan 11 2024	11:48:38	21.68	21.49	--	--
2630	Jan 11 2024	11:48:48	21.69	21.49	--	--
2640	Jan 11 2024	11:48:58	21.68	21.49	--	--
2650	Jan 11 2024	11:49:09	21.68	21.49	--	--
2660	Jan 11 2024	11:49:19	21.68	21.49	--	--
2670	Jan 11 2024	11:49:29	21.69	21.49	--	--
2680	Jan 11 2024	11:49:39	21.68	21.49	--	--
2690	Jan 11 2024	11:49:49	21.69	21.49	--	--
2700	Jan 11 2024	11:49:59	21.68	21.47	--	--
2710	Jan 11 2024	11:50:09	21.68	21.49	--	--
2720	Jan 11 2024	11:50:19	21.69	21.49	--	--
2730	Jan 11 2024	11:50:29	21.68	21.49	--	--
2740	Jan 11 2024	11:50:39	21.68	21.49	--	--
2750	Jan 11 2024	11:50:49	21.69	21.60	--	--
2760	Jan 11 2024	11:50:59	21.68	21.60	--	--
2770	Jan 11 2024	11:51:09	21.68	21.60	--	--
2780	Jan 11 2024	11:51:19	21.68	21.60	--	--
2790	Jan 11 2024	11:51:29	21.68	21.60	--	--
2800	Jan 11 2024	11:51:39	21.69	21.60	--	--
2810	Jan 11 2024	11:51:49	21.68	21.60	--	--
2820	Jan 11 2024	11:51:59	21.69	21.49	--	--
2830	Jan 11 2024	11:52:09	21.69	21.49	--	--
2840	Jan 11 2024	11:52:20	21.69	21.49	--	--
2850	Jan 11 2024	11:52:30	21.68	21.67	--	--
2860	Jan 11 2024	11:52:40	21.69	21.69	--	--
2870	Jan 11 2024	11:52:50	21.68	21.69	--	--
2880	Jan 11 2024	11:53:00	21.69	21.65	--	--
2890	Jan 11 2024	11:53:10	21.68	21.65	--	--
2900	Jan 11 2024	11:53:20	21.68	21.65	--	--
2910	Jan 11 2024	11:53:30	21.69	21.63	--	--
2920	Jan 11 2024	11:53:40	21.69	21.60	--	--
2930	Jan 11 2024	11:53:50	21.69	21.60	--	--
2940	Jan 11 2024	11:54:00	21.69	21.61	--	--
2950	Jan 11 2024	11:54:10	21.68	21.69	--	--
2960	Jan 11 2024	11:54:20	21.69	21.61	--	--
2970	Jan 11 2024	11:54:30	21.68	21.60	--	--
2980	Jan 11 2024	11:54:40	21.69	21.61	--	--
2990	Jan 11 2024	11:54:50	21.70	21.60	--	--
3000	Jan 11 2024	11:55:00	21.69	21.60	--	--
3010	Jan 11 2024	11:55:10	21.68	21.60	--	--
3020	Jan 11 2024	11:55:20	21.70	21.60	--	--
3030	Jan 11 2024	11:55:30	21.69	21.60	--	--
3040	Jan 11 2024	11:55:40	21.69	21.60	--	--
3050	Jan 11 2024	11:55:51	21.69	21.60	--	--
3060	Jan 11 2024	11:56:01	21.69	21.60	--	--
3070	Jan 11 2024	11:56:11	21.69	21.60	--	--
3080	Jan 11 2024	11:56:21	21.68	21.60	--	--
3090	Jan 11 2024	11:56:31	21.68	21.49	--	--
3100	Jan 11 2024	11:56:41	21.68	21.49	--	--
3110	Jan 11 2024	11:56:51	21.68	21.49	--	--
3120	Jan 11 2024	11:57:01	21.68	21.49	--	--
3130	Jan 11 2024	11:57:11	21.69	21.49	--	--
3140	Jan 11 2024	11:57:21	21.68	21.49	--	--
3150	Jan 11 2024	11:57:31	21.69	21.47	--	--
3160	Jan 11 2024	11:57:41	21.68	21.49	--	--
3170	Jan 11 2024	11:57:51	21.69	21.49	--	--
3180	Jan 11 2024	11:58:01	21.69	21.60	--	--
3190	Jan 11 2024	11:58:11	21.69	21.60	--	--
3200	Jan 11 2024	11:58:21	21.68	21.60	--	--
3210	Jan 11 2024	11:58:31	21.69	21.60	--	--
3220	Jan 11 2024	11:58:41	21.69	21.60	--	--
3230	Jan 11 2024	11:58:51	21.69	21.60	--	--
3240	Jan 11 2024	11:59:01	21.69	21.60	--	--
3250	Jan 11 2024	11:59:11	21.68	21.60	--	--
3260	Jan 11 2024	11:59:21	21.69	21.55	--	--
3270	Jan 11 2024	11:59:31	21.69	21.60	--	--
3280	Jan 11 2024	11:59:41	21.68	21.60	--	--
3290	Jan 11 2024	11:59:52	21.68	21.60	--	--
3300	Jan 11 2024	12:00:02	21.69	21.60	--	--
3310	Jan 11 2024	12:00:12	21.69	21.60	--	--
3320	Jan 11 2024	12:00:22	21.69	21.60	--	--
3330	Jan 11 2024	12:00:32	21.69	21.60	--	--
3340	Jan 11 2024	12:00:42	21.69	21.69	--	--
3350	Jan 11 2024	12:00:52	21.70	21.80	--	--
3360	Jan 11 2024	12:01:02	21.70	21.86	--	--
3370	Jan 11 2024	12:01:12	21.69	21.90	--	--
3380	Jan 11 2024	12:01:22	21.71	21.90	--	--
3390	Jan 11 2024	12:01:32	21.70	21.99	--	--
3400	Jan 11 2024	12:01:42	21.71	21.99	--	--
3410	Jan 11 2024	12:01:52	21.69	21.99	--	--
3420	Jan 11 2024	12:02:02	21.70	21.90	--	--
3430	Jan 11 2024	12:02:12	21.71	21.90	--	--
3440	Jan 11 2024	12:02:22	21.70	21.90	--	--
3450	Jan 11 2024	12:02:32	21.70	21.90	--	--
3460	Jan 11 2024	12:02:42	21.69	21.90	--	--
3470	Jan 11 2024	12:02:53	21.71	21.90	--	--
3480	Jan 11 2024	12:03:03	21.70	21.90	--	--
3490	Jan 11 2024	12:03:13	21.71	21.90	--	--
3500	Jan 11 2024	12:03:23	21.70	21.90	--	--
3510	Jan 11 2024	12:03:33	21.71	21.90	--	--
3520	Jan 11 2024	12:03:43	21.70	21.90	--	--
3530	Jan 11 2024	12:03:53	21.71	21.90	--	--
3540	Jan 11 2024	12:04:03	21.71	21.90	--	--
3550	Jan 11 2024	12:04:13	21.71	21.90	--	--
3560	Jan 11 2024	12:04:23	21.71	21.90	--	--
3570	Jan 11 2024	12:04:33	21.71	21.82	--	--
3580	Jan 11 2024	12:04:43	21.71	21.80	--	--
3590	Jan 11 2024	12:04:53	21.71	21.80	--	--
3600	Jan 11 2024	12:05:03	21.71	21.76	--	--
3610	Jan 11 2024	12:05:13	21.71	21.69	--	--
3620	Jan 11 2024	12:05:23	21.71	21.69	--	--
3630	Jan 11 2024	12:05:33	21.71	21.69	--	--
3640	Jan 11 2024	12:05:43	21.71	21.60	--	--
3650	Jan 11 2024	12:05:53	21.71	21.60	--	--
3660	Jan 11 2024	12:06:03	21.71	21.60	--	--
3670	Jan 11 2024	12:06:13	21.71	21.55	--	--
3680	Jan 11 2024	12:06:24	21.71	21.60	--	--
3690	Jan 11 2024	12:06:34	21.71	21.60	--	--
3700	Jan 11 2024	12:06:44	21.71	21.60	--	--
3710	Jan 11 2024	12:06:54	21.71	21.60	--	--
3720	Jan 11 2024	12:07:04	21.70	21.60	--	--
3730	Jan 11 2024	12:07:14	21.71	21.60	--	--
3740	Jan 11 2024	12:07:24	21.71	21.60	--	--
3750	Jan 11 2024	12:07:34	21.71	21.60	--	--
3760	Jan 11 2024	12:07:44	21.71	21.60	--	--
3770	Jan 11 2024	12:07:54	21.71	21.60	--	--
3780	Jan 11 2024	12:08:04	21.71	21.60	--	--
3790	Jan 11 2024	12:08:14	21.71	21.60	--	--
3800	Jan 11 2024	12:08:24	21.71	21.60	--	--
3810	Jan 11 2024	12:08:34	21.71	21.60	--	--
3820	Jan 11 2024	12:08:44	21.71	21.60	--	--
3830	Jan 11 2024	12:08:54	21.71	21.51	--	--
3840	Jan 11 2024	12:09:04	21.70	21.49	--	--
3850	Jan 11 2024	12:09:14	21.71	21.49	--	--
3860	Jan 11 2024	12:09:24	21.71	21.49	--	--
3870	Jan 11 2024	12:09:35	21.71	21.49	--	--
3880	Jan 11 2024	12:09:45	21.71	21.49	--	--
3890	Jan 11 2024	12:09:55	21.71	21.49	--	--
3900	Jan 11 2024	12:10:05	21.71	21.49	--	--
3910	Jan 11 2024	12:10:15	21.71	21.49	--	--
3920	Jan 11 2024	12:10:25	21.70	21.49	--	--
3930	Jan 11 2024	12:10:35	21.71	21.49	--	--
3940	Jan 11 2024	12:10:45	21.71	21.49	--	--
3950	Jan 11 2024	12:10:55	21.70	21.49	--	--
3960	Jan 11 2024	12:11:05	21.71	21.49	--	--
3970	Jan 11 2024	12:11:15	21.71	21.49	--	--
3980	Jan 11 2024	12:11:25	21.70	21.49	--	--
3990	Jan 11 2024	12:11:35	21.71	21.51	--	--
4000	Jan 11 2024	12:11:45	21.72	21.55	--	--
4010	Jan 11 2024	12:11:55	21.71	21.60	--	--
4020	Jan 11 2024	12:12:05	21.72	21.60	--	--
4030	Jan 11 2024	12:12:15	21.71	21.60	--	--
4040	Jan 11 2024	12:12:25	21.71	21.60	--	--
4050	Jan 11 2024	12:12:35	21.72	21.60	--	--
4060	Jan 11 2024	12:12:46	21.72	21.60	--	--
4070	Jan 11 2024	12:12:56	21.71	21.60	--	--
4080	Jan 11 2024	12:13:06	21.72	21.60	--	--
4090	Jan 11 2024	12:13:16	21.72	21.60	--	--
4100	Jan 11 2024	12:13:26	21.72	21.60	--	--
4110	Jan 11 2024	12:13:36	21.72	21.60	--	--
4120	Jan 11 2024	12:13:46	21.72	21.60	--	--
4130	Jan 11 2024	12:13:56	21.72	21.60	--	--
4140	Jan 11 2024	12:14:06	21.72	21.60	--	--
4150	Jan 11 2024	12:14:16	21.73	21.51	--	--
4160	Jan 11 2024	12:14:26	21.72	21.51	--	--
4170	Jan 11 2024	12:14:36	21.73	21.49	--	--
4180	Jan 11 2024	12:14:46	21.72	21.49	--	--
4190	Jan 11 2024	12:14:56	21.72	21.49	--	--
4200	Jan 11 2024	12:15:06	21.72	21.49	--	--
4210	Jan 11 2024	12:15:16	21.72	21.49	--	--
4220	Jan 11 2024	12:15:26	21.73	21.47	--	--
4230	Jan 11 2024	12:15:36	21.72	21.49	--	--
4240	Jan 11 2024	12:15:46	21.72	21.49	--	--
4250	Jan 11 2024	12:15:56	21.73	21.49	--	--
4260	Jan 11 2024	12:16:06	21.72	21.49	--	--
4270	Jan 11 2024	12:16:17	21.72	21.49	--	--
4280	Jan 11 2024	12:16:27	21.72	21.49	--	--
4290	Jan 11 2024	12:16:37	21.72	21.49	--	--
4300	Jan 11 2024	12:16:47	21.72	21.49	--	--
4310	Jan 11 2024	12:16:57	21.73	21.49	--	--
4320	Jan 11 2024	12:17:07	21.73	21.49	--	--
4330	Jan 11 2024	12:17:17	21.73	21.51	--	--
4340	Jan 11 2024	12:17:27	21.74	21.60	--	--
4350	Jan 11 2024	12:17:37	21.72	21.60	--	--
4360	Jan 11 2024	12:17:47	21.72	21.69	--	--
4370	Jan 11 2024	12:17:57	21.71	21.69	--	--
4380	Jan 11 2024	12:18:07	21.72	21.69	--	--
4390	Jan 11 2024	12:18:17	21.72	21.69	--	--
4400	Jan 11 2024	12:18:27	21.72	21.60	--	--
4410	Jan 11 2024	12:18:37	21.73	21.60	--	--
4420	Jan 11 2024	12:18:47	21.72	21.60	--	--
4430	Jan 11 2024	12:18:57	21.72	21.60	--	--
4440	Jan 11 2024	12:19:07	21.72	21.55	--	--
4450	Jan 11 2024	12:19:17	21.72	21.60	--	--
4460	Jan 11 2024	12:19:27	21.73	21.69	--	--
4470	Jan 11 2024	12:19:37	21.73	21.69	--	--
4480	Jan 11 2024	12:19:47	21.72	21.65	--	--
4490	Jan 11 2024	12:19:58	21.74	21.60	--	--
4500	Jan 11 2024	12:20:08	21.73	21.60	--	--
4510	Jan 11 2024	12:20:18	21.72	21.60	--	--
4520	Jan 11 2024	12:20:28	21.73	21.58	--	--
4530	Jan 11 2024	12:20:38	21.73	21.49	--	--
4540	Jan 11 2024	12:20:48	21.74	21.49	--	--
4550	Jan 11 2024	12:20:58	21.74	21.49	--	--
4560	Jan 11 2024	12:21:08	21.74	21.49	--	--
4570	Jan 11 2024	12:21:18	21.74	21.49	--	--
4580	Jan 11 2024	12:21:28	21.74	21.49	--	--
4590	Jan 11 2024	12:21:38	21.74	21.49	--	--
4600	Jan 11 2024	12:21:48	21.74	21.49	--	--
4610	Jan 11 2024	12:21:58	21.74	21.49	--	--
4620	Jan 11 2024	12:22:08	21.74	21.49	--	--
4630	Jan 11 2024	12:22:18	21.74	21.49	--	--
4640	Jan 11 2024	12:22:28	21.74	21.49	--	--
4650	Jan 11 2024	12:22:39	21.74	21.49	--	--
